"kind","country","lon","lat"
"Prunus x yedoensis","Japan",134.2924,33.54396
"Prunus x yedoensis","Russia",131.252082,42.806556
"Prunus x yedoensis","Japan",139.003097,35.282437
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",136.816667,36.366667
"Prunus x yedoensis","Japan",142.445556,42.385278
"Prunus x yedoensis","Japan",139.103082,35.324102
"Prunus x yedoensis","Japan",139.190572,35.482419
"Prunus x yedoensis","Japan",142.445556,42.385278
"Prunus x yedoensis","Japan",139.190572,35.482419
"Prunus x yedoensis","Japan",134.2924,33.54396
"Prunus x yedoensis","Japan",139.0919,36.08048
"Prunus x yedoensis","Japan",139.20307,35.515749
"Prunus x yedoensis","Japan",139.140577,35.390761
"Prunus x yedoensis","Japan",139.36875,35.354167
"Prunus x yedoensis","Japan",139.153072,35.657395
"Prunus x yedoensis","Japan",139.053086,35.474083
"Prunus x yedoensis","Japan",139.128076,35.582404
"Prunus x yedoensis","Japan",138.978095,35.465749
"Prunus x yedoensis","Japan",139.228067,35.624068
"Prunus x yedoensis","Japan",139.23125,35.4125
"Prunus x yedoensis","Japan",139.003093,35.39909
"Prunus x yedoensis","Japan",139.028089,35.482415
"Prunus x yedoensis","Japan",139.165571,35.649063
"Prunus x yedoensis","Japan",139.103081,35.365763
"Prunus x yedoensis","Japan",138.965596,35.43242
"Prunus x yedoensis","Japan",139.278065,35.449092
"Prunus x yedoensis","Japan",133.53574,33.55642
"Prunus x yedoensis","Japan",139.240567,35.549079
"Prunus x yedoensis","Japan",138.476389,36.542222
"Prunus x yedoensis","Japan",139.10308,35.482416
"Prunus x yedoensis","Japan",139.065584,35.507412
"Prunus x yedoensis","Japan",139.178073,35.482418
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",138.935833,36.860833
"Prunus x yedoensis","Japan",142.445556,42.385278
"Prunus x yedoensis","Japan",139.1044,35.98908
"Prunus x yedoensis","Japan",139.46875,35.3625
"Prunus x yedoensis","Japan",139.16875,35.395833
"Prunus x yedoensis","Japan",139.19375,35.429167
"Prunus x yedoensis","Japan",139.89622,36.82483
"Prunus x yedoensis","Japan",137.183333,36.516667
"Prunus x yedoensis","Japan",140.36012,36.77835
"Prunus x yedoensis","Japan",137.5,36.75
"Prunus x yedoensis","Japan",137.13333,36.56667
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","Japan",137.516667,36.683333
"Prunus x yedoensis","Japan",44,14
"Prunus x yedoensis","Japan",139.26875,35.420833
"Prunus x yedoensis","Japan",139.19375,35.404167
"Prunus x yedoensis","Japan",139.23267,36.02811
"Prunus x yedoensis","Japan",137.216667,36.516667
"Prunus x yedoensis","Japan",139.228068,35.557411
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","Japan",134.117583,35.254222
"Prunus x yedoensis","Japan",139.08423,36.0085
"Prunus x yedoensis","Japan",139.325278,36.585278
"Prunus x yedoensis","Japan",139.24375,35.429167
"Prunus x yedoensis","Japan",139.24375,35.429167
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","South Korea",127.01667,37.28333
"Prunus x yedoensis","South Korea",127,37.28333
"Prunus x yedoensis","Japan",139.090591,35.174121
"Prunus x yedoensis","Japan",139.117878,35.549773
"Prunus x yedoensis","Japan",139.078083,35.499081
"Prunus x yedoensis","Japan",139.56329,36.00533
"Prunus x yedoensis","Japan",139.56329,36.00533
