"","country","lon","lat"
"1160","Japan",139.528047,35.424101
"1164","Japan",139.59054,35.265786
"1169","Japan",139.528047,35.424101
"1174","Japan",137.35,36.75
"1177","Japan",139.353055,35.599071
"1180","Japan",139.08423,36.0085
"1181","Japan",134.157222,35.158889
"1182","Japan",139.1044,35.98908
"1183","Japan",139.08423,36.0085
"1184","Japan",139.453052,35.415767
"1185","Japan",139.1044,35.98908
"1220","Japan",139.640533,35.56575
"1221","Japan",139.153081,35.257448
"1227","Japan",139.515548,35.432433
"1228","Japan",139.528047,35.357443
"1229","Japan",139.615538,35.482428
"1230","Japan",139.515548,35.432433
"1231","Japan",139.628037,35.440766
"1233","Japan",139.578042,35.34911
"1234","Japan",140.73378,36.80572
"1235","Japan",139.090584,35.31577
"1236","Japan",133.335,35.035278
"1238","Japan",139.140588,35.15746
"1239","Japan",139.090594,35.140791
"1240","Japan",139.24867,36.04792
"1241","Japan",139.140588,35.15746
"1244","Japan",139.08423,36.0085
"1245","Japan",139.090594,35.140791
"1246","Japan",139.578042,35.34911
"1248","Japan",139.040593,35.215781
"1249","Japan",139.578042,35.340778
"1250","Japan",133.18125,33.7625
"1253","Japan",131.215,33.1758
"1255","Japan",139.0919,36.08048
"1257","Japan",139.753024,35.540755
"1258","Japan",139.365557,35.507421
"1259","Japan",139.1044,35.98908
"1260","Japan",139.515548,35.357443
"1262","South Korea",126.55,35.583333
"1263","Japan",139.640537,35.432434
"1264","Japan",139.365555,35.549079
"1265","United States",-121.747222,38.5361109990803
"1269","Taiwan",121.003333,24.197222
"1270","Taiwan",120.847222,23.805833
"1271","Taiwan",121.003333,24.197222
"1272","Taiwan",121.003333,24.197222
"1274","Germany",6.094472,50.781612
"1275","Japan",139.140578,35.332436
"1276","Japan",139.278065,35.474089
"1278","Japan",139.19057,35.55741
"1279","Japan",139.403055,35.424098
"1281","Taiwan",121.153611,24.026389
"1282","Japan",139.365557,35.515753
"1283","Japan",139.4458,35.63215
"1287","Japan",139.015595,35.315766
"1288","Japan",139.515546,35.499091
"1292","Japan",139.190569,35.574074
"1293","Japan",139.34056,35.440762
"1294","Japan",139.00264,36.02119
"1297","Japan",139.240569,35.449091
"1303","Japan",139.34056,35.449094
"1319","Japan",139.1044,35.98908
"1320","Japan",139.290563,35.499088
"1322","Japan",139.140573,35.64073
"1323","Japan",139.090582,35.499081
"1326","Japan",139.278065,35.507419
"1327","Japan",139.315558,35.607402
"1328","Japan",139.290562,35.574077
